llave,nombre_ins,creacion00,direg15,cdpr15,cdcan15,cddis15,regplan15,zona15,mit_15,mih_15,rt_15,rh_15,aprobt_15,aprobh_15,reprot_15,reproh_15,desa_15,desah_15,desert_15,deserh_15,act_15,ach_15,nst_15,nsh_15,sit_15,sih_15,embt_15,embmenor_15,embmayor_15,aat15,aab15,apt15,apb15,aest15,aesb15,aaet15,aaeb15,anat15,anab15,inft15,infb15,olat15,olab15,salt15,salb15,comt15,comb15,bibt15,bibb15,gimt15,gimb15,talt_ai15,talb_ai15,otalt15,otalb15,sodt15,sodb15,indt15,indb15,lavt15,lavb15,sant15,sanb15,tvt15,tvb15,vbt15,vbb15,dvdt15,dvdb15,cetoi15,cetos15,cepei15,cepes15,cepai15,cepas15,ceadi15,ceads15,cptoi15,cptos15,cppei15,cppes15,cppai15,cppas15,cpadi15,cpads15,bib15,sal15,pla15,aux15,serv_int15,expto_15,expdef_15,exptem_15,agrve_15,agrvep_15,agrveo_15,agrfe_15,agrfep_15,agrfeo_15,agree_15,agreep_15,agreeo_15,agrre_15,agrrep_15,agrreo_15,agrde_15,agrdep_15,agrdeo_15,agroe_15,agroep_15,agroeo_15,int_15,inht_15,rit_15,rih_15,frt_15,frh_15,itt_15,ith_15,extrant_15,extranh_15
6998,MONTE VERDE,1994,24,1,113,11301,1,1,82,47,0,0,81,47,0,0,0,0,1,0,0,0,21,13,0,0,0,0,0,6,6,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,8,8,9,9,1,1,8,8,4,4,2,2,0,26,0,24,0,0,0,2,0,6,0,6,0,0,0,0,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,47,0,0,0,0,0,0,4,1
7000,I.D.A. ZAPOTAL,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7004,SAGRADA REINA DE LOS ANG.,1995,1,1,101,10111,1,1,215,118,0,0,212,115,0,0,0,0,3,3,0,0,31,18,0,0,0,0,0,9,9,5,5,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,8,8,8,8,2,2,3,3,1,1,1,1,38,0,25,0,3,0,10,0,38,0,25,0,3,0,10,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,118,0,0,0,0,0,0,15,8
7006,ESTIMULACION Y EDUC. NI¥O,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7008,SAN RAFAEL,1996,4,2,212,21201,1,2,75,44,5,3,61,34,14,11,1,0,-9,-5,0,0,9,5,1,1,0,0,0,5,5,4,4,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,14,0,14,0,0,1,0,0,0,0,0,0,0,0,0,99,99,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,44,0,0,0,0,0,0,6,5
7010,PATI¥O,1991,27,7,704,70403,5,2,78,48,4,3,29,20,21,12,0,0,28,16,0,0,8,4,0,0,0,0,0,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
7012,POCOCI,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7014,EARTH,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016,LA GARITA VIEJA,1996,10,5,503,50308,2,2,28,14,0,0,24,12,0,0,0,0,4,2,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,5,3,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,14,0,0,0,0,0,0,2,2
7018,EL CARMELO,1986,1,1,101,10103,1,1,203,109,0,0,199,108,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,4,4,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,2,2,0,0,0,0,1,1,9,9,9,9,3,3,1,1,2,2,1,1,22,0,15,0,2,0,5,0,1,0,0,0,0,0,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,109,0,0,0,0,0,0,2,2
7020,JOSE MARIA ZELEDON BRENES,1992,1,1,118,11801,1,1,105,62,2,2,102,60,16,10,1,0,-13,-8,0,0,13,9,1,0,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,8,8,5,5,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,99,99,1,99,1,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,61,0,0,0,0,0,0,15,7
7022,FINCA SAN JUAN,1992,25,1,101,10109,1,1,516,271,27,17,434,223,40,27,0,0,10,6,1,0,73,37,12,9,1,1,0,17,17,3,3,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,11,7,12,7,0,0,2,1,1,0,1,1,3,4,1,4,2,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,3,0,3,6,1,0,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,516,271,0,0,0,0,0,0,60,33
7024,SAN MIGUEL ARCANGEL,1990,20,1,103,10302,1,1,527,283,1,1,522,281,0,0,0,0,5,2,1,1,107,70,0,0,0,0,0,18,18,18,18,0,0,0,0,0,0,2,2,1,1,1,1,1,1,1,1,2,2,0,0,0,0,1,1,37,37,21,21,1,1,10,10,4,4,2,2,60,0,50,0,0,0,10,0,5,0,0,0,0,0,5,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,283,0,0,0,0,0,0,6,2
7028,CAMPESTRE,1974,24,1,115,11502,1,1,97,58,0,0,100,59,0,0,0,0,-3,-1,0,0,44,31,0,0,0,0,0,10,10,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,6,6,4,4,1,1,1,1,3,3,1,1,23,0,20,0,0,0,3,0,1,0,0,0,0,0,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,58,0,0,0,0,0,0,0,0
7030,LAJAS,1992,10,5,503,50301,2,1,278,143,11,8,260,131,16,11,0,0,2,1,0,0,33,19,15,8,0,0,0,7,1,3,3,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,6,6,3,3,0,0,2,2,4,4,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,1,1,1,1,1,1,0,1,8,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,278,143,0,0,0,0,0,0,4,3
7032,SAN RAFAEL,1948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7034,COLONIA DE VALLE,1992,9,5,509,50906,2,2,37,19,0,0,33,18,1,1,0,0,3,0,0,0,11,7,3,2,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,0,0,0,99,1,1,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,19,0,0,0,0,0,0,0,0
7036,LAS MERCEDES,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7038,VALLE VERDE,1992,19,2,213,21302,6,2,32,16,0,0,34,16,2,1,0,0,-4,-1,0,0,17,8,2,1,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,1,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,16,0,0,0,0,0,0,3,2
7040,LOS ANGELES,1992,8,5,510,51002,2,2,14,11,0,0,13,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7042,VILLA AZUL,1989,3,2,201,20110,1,1,63,36,0,0,66,38,0,0,0,0,-3,-2,1,0,7,3,1,1,0,0,0,6,6,4,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,21,21,21,21,4,4,1,1,2,2,1,1,2,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,36,0,0,0,0,0,0,0,0
7044,LA LAGUNA,1992,3,2,201,20106,1,1,100,56,3,2,99,56,0,0,0,0,1,0,0,0,23,16,3,3,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,4,2,2,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,4,0,4,0,0,0,0,0,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,56,0,0,0,0,0,0,5,3
7046,LA PRADERA,1992,3,2,201,20105,1,1,121,63,3,2,117,68,6,4,0,0,3,-8,2,2,32,15,2,2,0,0,0,6,6,2,2,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,14,14,10,10,0,0,3,3,1,1,2,2,2,0,0,0,1,0,1,0,2,0,0,0,1,0,1,0,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,63,0,0,0,0,0,0,11,5
7048,COLONIA NARANJE¥A,1992,19,2,215,21504,6,2,47,28,4,4,39,21,2,2,1,1,6,5,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,28,0,0,0,0,0,0,4,0
7050,LA URRACA,1992,18,2,214,21404,6,2,31,15,0,0,33,15,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
7052,JUANILAMA,1992,18,2,210,21013,6,2,35,20,0,0,42,24,0,0,0,0,-7,-4,0,0,14,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
7054,SANGREGADO,1988,18,2,210,21010,6,2,5,2,0,0,2,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
7056,EL FUTURO,1992,18,2,210,21008,6,2,81,40,1,0,72,36,8,2,0,0,1,1,0,0,6,3,2,0,0,0,0,3,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,1,1,1,0,0,0,17,0,15,0,1,0,1,0,2,0,0,0,1,0,1,0,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,40,0,0,0,0,0,0,20,13
7058,SIKUA-DITZ™,1992,6,3,305,30512,1,2,32,14,7,2,21,8,5,3,5,4,6,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7060,SANTIAGO,1996,15,6,607,60703,4,1,179,94,5,5,166,90,4,1,0,0,9,3,7,4,32,17,15,11,0,0,0,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,94,0,0,0,0,0,0,0,0
7062,SAN FRANCISCO DE ASIS,1987,14,1,119,11903,4,1,196,122,6,3,191,119,8,3,0,0,-3,0,4,3,41,21,15,12,0,0,0,8,8,2,2,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,8,8,6,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,122,0,0,0,0,0,0,0,0
7064,EL QUEMADO,1990,14,1,119,11908,4,2,97,54,4,1,100,54,2,2,0,0,-5,-2,0,0,30,17,4,3,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,5,1,0,1,0,3,3,0,0,1,0,0,0,0,0,1,0,52,0,50,0,2,0,0,0,2,2,1,2,1,0,0,0,10,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,54,0,0,0,0,0,0,4,2
7066,SAN VICENTE,1992,22,6,603,60301,4,1,59,25,0,0,57,24,1,1,0,0,0,0,0,0,13,7,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7068,LOS MADEROS DE SABALO,1992,22,6,603,60308,4,2,22,11,0,0,18,8,1,1,0,0,3,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
7070,LA SABANA,1991,22,6,603,60305,4,2,22,11,0,0,29,15,0,0,1,1,-7,-4,0,0,7,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,14,0,13,0,1,0,0,0,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7072,COOPE SAN JUAN,1991,18,2,210,21004,6,2,9,6,0,0,10,8,0,0,0,0,-1,-2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,1,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
7074,CEDAR CREEK,1992,16,7,701,70103,5,1,50,30,5,3,54,30,1,1,0,0,-5,-1,1,1,3,3,8,7,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,30,0,0,0,0,0,0,0,0
7076,LLANO GRANDE,1991,16,7,701,70102,5,2,75,39,6,3,70,35,4,3,0,0,1,1,3,2,7,6,1,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1,1,99,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
7078,LA AMELIA,1992,16,7,703,70301,5,1,287,155,8,6,270,142,13,9,1,1,4,4,5,2,44,26,15,10,0,0,0,8,3,2,2,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8,6,5,3,1,1,1,1,1,1,0,0,5,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,2,1,1,2,1,0,0,0,10,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,287,155,0,0,0,0,0,0,2,1
7080,SIQUIRRITO,1992,16,7,703,70301,5,1,331,156,1,1,324,154,9,7,0,0,-2,-5,4,2,39,21,10,5,0,0,0,7,4,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,9,6,3,2,0,0,0,0,1,1,0,0,2,0,1,0,0,0,1,0,2,0,1,0,0,0,1,0,1,99,1,99,1,1,0,1,5,4,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,331,156,0,0,0,0,0,0,2,2
7082,DONDONIA #2,1992,16,7,701,70104,5,2,20,10,1,0,18,9,2,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,1,99,99,0,0,0,4,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,10,0,0,0,0,0,0,0,0
7084,EL CRUCE,1992,16,7,703,70306,5,2,259,132,4,2,237,115,2,2,0,0,20,15,0,0,7,6,11,9,0,0,0,9,9,2,2,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,3,3,3,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,2,0,99,99,1,1,1,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,259,132,0,0,0,0,0,0,2,0
7086,AKBERIE,1992,27,7,704,70401,5,2,11,6,0,0,13,7,0,0,0,0,-2,-1,0,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,1,0,0,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7088,EL ¥EQUE,1996,15,6,607,60702,4,2,20,8,2,1,18,6,0,0,0,0,2,2,0,0,4,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,0,0,0,0,0,0
7090,SAN FRANCISCO,1992,5,3,303,30305,1,1,184,110,5,4,164,93,10,6,0,0,10,11,0,0,30,12,10,5,0,0,0,6,5,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,9,5,2,2,2,2,2,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,110,0,0,0,0,0,0,5,3
7092,SAN JOAQUIN,1992,5,3,301,30107,1,2,40,17,0,0,41,18,1,1,0,0,-2,-2,1,1,1,1,2,0,0,0,0,4,4,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,4,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,37,0,31,0,4,0,2,0,2,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,17,0,0,0,0,0,0,0,0
7094,SAN EDUARDO,1990,5,3,301,30103,1,1,136,70,0,0,132,67,1,1,0,0,3,2,0,0,47,26,0,0,0,0,0,6,6,4,4,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,8,8,6,6,1,1,1,1,1,1,1,1,34,0,31,0,0,0,3,0,7,0,7,0,0,0,0,0,2,2,1,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,136,70,0,0,0,0,0,0,0,0
7096,LOS ANGELES,1994,23,1,105,10502,1,2,20,12,0,0,15,9,1,0,1,1,4,3,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7098,SAN BERNARDO,1992,23,1,105,10502,1,2,4,1,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
7100,ALTO DE SAN JUAN,1992,23,1,105,10503,1,2,15,8,1,1,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7102,SAN MARTIN,1992,23,1,105,10503,1,2,13,8,0,0,12,8,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,1,0,1,0,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7104,MŽDŽR¡BOTDŽ,1996,15,6,608,60804,4,2,50,26,5,2,45,23,4,3,0,0,1,0,0,0,10,4,2,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7106,BELLO HORIZONTE,1996,11,5,506,50601,2,1,53,25,1,1,49,26,2,1,0,0,2,-2,0,0,8,8,3,3,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,4,4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,39,5,38,0,0,5,1,0,2,2,2,2,1,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,25,0,0,0,0,0,0,0,0
7110,LAS BRISAS DEL RIO BLANCO,1992,17,7,702,70201,5,1,19,11,0,0,17,12,0,0,2,2,2,-1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
